Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    GRC,     .,    .,     ., 1988, 1988, 32,     1,   ACY,       1,0.05296,1.24864,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 33,     1,   ACY,       1,0.04464,1.30160,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 34,     1,   ACY,       1,0.03590,1.34624,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 35,     1,   ACY,       1,0.02935,1.38214,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 36,     1,   ACY,       1,0.02458,1.41149,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 37,     1,   ACY,       1,0.01946,1.43607,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 38,     1,   ACY,       1,0.01411,1.45553,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 39,     1,   ACY,       1,0.01008,1.46964,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 40,     1,   ACY,       1,0.00739,1.47972,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 41,     1,   ACY,       1,0.00559,1.48711,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 42,     1,   ACY,       1,0.00377,1.49270,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 43,     1,   ACY,       1,0.00237,1.49647,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 44,     1,   ACY,       1,0.00129,1.49884,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 45,     1,   ACY,       1,0.00063,1.50013,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 46,     1,   ACY,       1,0.00037,1.50076,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 47,     1,   ACY,       1,0.00033,1.50113,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 48,     1,   ACY,       1,0.00031,1.50146,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1988, 1988, 49,     1,   ACY,       1,0.00026,1.50177,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1988, 1988, 50,    99,   ACY,       1,0.00020,1.50203,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1989, 1989, 14,   -99,   ACY,       1,0.00056,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1989, 1989, 15,     1,   ACY,       1,0.00374,0.00056,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1989, 1989, 16,     1,   ACY,       1,0.00859,0.00430,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 17,     1,   ACY,       1,0.01788,0.01289,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 18,     1,   ACY,       1,0.03182,0.03077,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 19,     1,   ACY,       1,0.04885,0.06259,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 20,     1,   ACY,       1,0.06619,0.11144,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 21,     1,   ACY,       1,0.08229,0.17763,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 22,     1,   ACY,       1,0.09344,0.25992,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 23,     1,   ACY,       1,0.09903,0.35336,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 24,     1,   ACY,       1,0.10249,0.45239,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 25,     1,   ACY,       1,0.10395,0.55488,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 26,     1,   ACY,       1,0.10055,0.65883,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 27,     1,   ACY,       1,0.09531,0.75938,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 28,     1,   ACY,       1,0.08962,0.85469,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 29,     1,   ACY,       1,0.08115,0.94431,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 30,     1,   ACY,       1,0.06967,1.02546,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 31,     1,   ACY,       1,0.06011,1.09513,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 32,     1,   ACY,       1,0.05152,1.15524,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 33,     1,   ACY,       1,0.04365,1.20676,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 34,     1,   ACY,       1,0.03598,1.25041,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 35,     1,   ACY,       1,0.02936,1.28639,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 36,     1,   ACY,       1,0.02408,1.31575,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 37,     1,   ACY,       1,0.01917,1.33983,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 38,     1,   ACY,       1,0.01432,1.35900,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 39,     1,   ACY,       1,0.01004,1.37332,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 40,     1,   ACY,       1,0.00725,1.38336,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 41,     1,   ACY,       1,0.00505,1.39061,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 42,     1,   ACY,       1,0.00356,1.39566,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 43,     1,   ACY,       1,0.00211,1.39922,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 44,     1,   ACY,       1,0.00118,1.40133,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 45,     1,   ACY,       1,0.00054,1.40251,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 46,     1,   ACY,       1,0.00032,1.40305,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 47,     1,   ACY,       1,0.00023,1.40337,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 48,     1,   ACY,       1,0.00032,1.40360,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1989, 1989, 49,     1,   ACY,       1,0.00032,1.40392,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1989, 1989, 50,    99,   ACY,       1,0.00028,1.40424,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1990, 1990, 14,   -99,   ACY,       1,0.00051,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1990, 1990, 15,     1,   ACY,       1,0.00340,0.00051,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1990, 1990, 16,     1,   ACY,       1,0.00777,0.00391,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 17,     1,   ACY,       1,0.01589,0.01168,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 18,     1,   ACY,       1,0.02835,0.02757,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 19,     1,   ACY,       1,0.04449,0.05592,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 20,     1,   ACY,       1,0.06137,0.10041,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 21,     1,   ACY,       1,0.07593,0.16178,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 22,     1,   ACY,       1,0.08769,0.23771,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 23,     1,   ACY,       1,0.09637,0.32540,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 24,     1,   ACY,       1,0.10185,0.42177,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 25,     1,   ACY,       1,0.10448,0.52362,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 26,     1,   ACY,       1,0.10375,0.62810,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 27,     1,   ACY,       1,0.09899,0.73185,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 28,     1,   ACY,       1,0.09165,0.83084,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 29,     1,   ACY,       1,0.08245,0.92249,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 30,     1,   ACY,       1,0.07228,1.00494,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 31,     1,   ACY,       1,0.06193,1.07722,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 32,     1,   ACY,       1,0.05316,1.13915,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 33,     1,   ACY,       1,0.04471,1.19231,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 34,     1,   ACY,       1,0.03751,1.23702,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 35,     1,   ACY,       1,0.03104,1.27453,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 36,     1,   ACY,       1,0.02468,1.30557,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 37,     1,   ACY,       1,0.01883,1.33025,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 38,     1,   ACY,       1,0.01441,1.34908,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 39,     1,   ACY,       1,0.01116,1.36349,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 40,     1,   ACY,       1,0.00776,1.37465,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 41,     1,   ACY,       1,0.00492,1.38241,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 42,     1,   ACY,       1,0.00300,1.38733,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 43,     1,   ACY,       1,0.00187,1.39033,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 44,     1,   ACY,       1,0.00110,1.39220,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 45,     1,   ACY,       1,0.00063,1.39330,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 46,     1,   ACY,       1,0.00035,1.39393,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 47,     1,   ACY,       1,0.00016,1.39428,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 48,     1,   ACY,       1,0.00013,1.39444,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1990, 1990, 49,     1,   ACY,       1,0.00025,1.39457,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1990, 1990, 50,    99,   ACY,       1,0.00038,1.39482,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1991, 1991, 14,   -99,   ACY,       1,0.00046,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1991, 1991, 15,     1,   ACY,       1,0.00298,0.00046,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1991, 1991, 16,     1,   ACY,       1,0.00678,0.00344,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 17,     1,   ACY,       1,0.01430,0.01022,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 18,     1,   ACY,       1,0.02632,0.02452,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 19,     1,   ACY,       1,0.04030,0.05084,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 20,     1,   ACY,       1,0.05523,0.09114,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 21,     1,   ACY,       1,0.06830,0.14637,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 22,     1,   ACY,       1,0.08118,0.21467,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 23,     1,   ACY,       1,0.09284,0.29585,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 24,     1,   ACY,       1,0.10152,0.38869,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 25,     1,   ACY,       1,0.10581,0.49021,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 26,     1,   ACY,       1,0.10553,0.59602,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 27,     1,   ACY,       1,0.10168,0.70155,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 28,     1,   ACY,       1,0.09321,0.80323,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 29,     1,   ACY,       1,0.08339,0.89644,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 30,     1,   ACY,       1,0.07476,0.97983,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 31,     1,   ACY,       1,0.06497,1.05459,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 32,     1,   ACY,       1,0.05529,1.11956,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 33,     1,   ACY,       1,0.04642,1.17485,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 34,     1,   ACY,       1,0.03912,1.22127,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 35,     1,   ACY,       1,0.03150,1.26039,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 36,     1,   ACY,       1,0.02556,1.29189,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 37,     1,   ACY,       1,0.01974,1.31745,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 38,     1,   ACY,       1,0.01439,1.33719,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 39,     1,   ACY,       1,0.01062,1.35158,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 40,     1,   ACY,       1,0.00840,1.36220,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 41,     1,   ACY,       1,0.00547,1.37060,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 42,     1,   ACY,       1,0.00313,1.37607,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 43,     1,   ACY,       1,0.00175,1.37920,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 44,     1,   ACY,       1,0.00116,1.38095,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 45,     1,   ACY,       1,0.00067,1.38211,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 46,     1,   ACY,       1,0.00033,1.38278,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 47,     1,   ACY,       1,0.00021,1.38311,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 48,     1,   ACY,       1,0.00016,1.38332,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1991, 1991, 49,     1,   ACY,       1,0.00021,1.38348,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1991, 1991, 50,    99,   ACY,       1,0.00024,1.38369,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1992, 1992, 14,   -99,   ACY,       1,0.00044,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1992, 1992, 15,     1,   ACY,       1,0.00290,0.00044,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1992, 1992, 16,     1,   ACY,       1,0.00661,0.00334,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 17,     1,   ACY,       1,0.01386,0.00995,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 18,     1,   ACY,       1,0.02499,0.02381,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 19,     1,   ACY,       1,0.03873,0.04880,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 20,     1,   ACY,       1,0.05310,0.08753,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 21,     1,   ACY,       1,0.06640,0.14063,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 22,     1,   ACY,       1,0.07752,0.20703,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 23,     1,   ACY,       1,0.08863,0.28455,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 24,     1,   ACY,       1,0.09837,0.37318,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 25,     1,   ACY,       1,0.10526,0.47155,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 26,     1,   ACY,       1,0.10661,0.57681,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 27,     1,   ACY,       1,0.10350,0.68342,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 28,     1,   ACY,       1,0.09747,0.78692,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 29,     1,   ACY,       1,0.08557,0.88439,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 30,     1,   ACY,       1,0.07459,0.96996,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 31,     1,   ACY,       1,0.06610,1.04455,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 32,     1,   ACY,       1,0.05869,1.11065,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 33,     1,   ACY,       1,0.04751,1.16934,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 34,     1,   ACY,       1,0.03882,1.21685,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 35,     1,   ACY,       1,0.03285,1.25567,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 36,     1,   ACY,       1,0.02775,1.28852,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 37,     1,   ACY,       1,0.02132,1.31627,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 38,     1,   ACY,       1,0.01608,1.33759,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 39,     1,   ACY,       1,0.01099,1.35367,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 40,     1,   ACY,       1,0.00808,1.36466,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 41,     1,   ACY,       1,0.00573,1.37274,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 42,     1,   ACY,       1,0.00382,1.37847,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 43,     1,   ACY,       1,0.00200,1.38229,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 44,     1,   ACY,       1,0.00099,1.38429,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 45,     1,   ACY,       1,0.00068,1.38528,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 46,     1,   ACY,       1,0.00036,1.38596,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 47,     1,   ACY,       1,0.00023,1.38632,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 48,     1,   ACY,       1,0.00025,1.38655,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1992, 1992, 49,     1,   ACY,       1,0.00033,1.38680,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1992, 1992, 50,    99,   ACY,       1,0.00037,1.38713,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1993, 1993, 14,   -99,   ACY,       1,0.00049,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1993, 1993, 15,     1,   ACY,       1,0.00294,0.00049,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1993, 1993, 16,     1,   ACY,       1,0.00578,0.00343,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 17,     1,   ACY,       1,0.01191,0.00921,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 18,     1,   ACY,       1,0.02172,0.02112,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 19,     1,   ACY,       1,0.03367,0.04284,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 20,     1,   ACY,       1,0.04640,0.07651,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 21,     1,   ACY,       1,0.05739,0.12291,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 22,     1,   ACY,       1,0.06758,0.18030,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 23,     1,   ACY,       1,0.07891,0.24788,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 24,     1,   ACY,       1,0.09096,0.32679,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 25,     1,   ACY,       1,0.10110,0.41775,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 26,     1,   ACY,       1,0.10577,0.51885,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 27,     1,   ACY,       1,0.10383,0.62462,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 28,     1,   ACY,       1,0.09779,0.72845,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 29,     1,   ACY,       1,0.08831,0.82624,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 30,     1,   ACY,       1,0.07674,0.91455,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 31,     1,   ACY,       1,0.06531,0.99129,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 32,     1,   ACY,       1,0.05836,1.05660,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 33,     1,   ACY,       1,0.05015,1.11496,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 34,     1,   ACY,       1,0.04124,1.16511,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 35,     1,   ACY,       1,0.03337,1.20635,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 36,     1,   ACY,       1,0.02818,1.23972,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 37,     1,   ACY,       1,0.02225,1.26790,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 38,     1,   ACY,       1,0.01691,1.29015,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 39,     1,   ACY,       1,0.01194,1.30706,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 40,     1,   ACY,       1,0.00827,1.31900,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 41,     1,   ACY,       1,0.00580,1.32727,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 42,     1,   ACY,       1,0.00399,1.33307,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 43,     1,   ACY,       1,0.00218,1.33706,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 44,     1,   ACY,       1,0.00098,1.33924,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 45,     1,   ACY,       1,0.00062,1.34022,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 46,     1,   ACY,       1,0.00047,1.34084,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1993, 1993, 47,     1,   ACY,       1,0.00030,1.34131,       ODE,  estimate,    GRC_01,   .,    0
